customer_id,visit_freq,avg_basket,last_coupon_days,reward_points
CUST_03987,11,7.85,52,1598
CUST_03988,1,27.36,2,1678
CUST_03989,6,45.22,25,755
CUST_03990,16,41.46,49,1827
CUST_03991,12,30.16,16,796
CUST_03992,11,5.0,59,1203
CUST_03993,10,51.76,9,685
CUST_03994,3,89.31,1,324
CUST_03995,13,51.61,23,1948
CUST_03996,3,55.23,10,622
CUST_03997,15,54.31,23,686
CUST_03998,16,49.93,34,1498
CUST_03999,13,63.29,22,1688
CUST_04000,17,49.88,31,1999
CUST_04001,3,32.18,22,399
CUST_04002,11,20.1,33,867
CUST_04003,19,33.78,40,216
CUST_04004,11,47.85,18,808
CUST_04005,16,32.1,1,960
CUST_04006,3,47.86,59,1476
CUST_04007,6,50.98,50,1000
CUST_04008,14,60.83,1,1427
CUST_04009,18,72.07,14,1988
CUST_04010,17,41.95,55,931
CUST_04011,4,7.31,20,239
CUST_04012,15,31.37,34,1761
CUST_04013,11,41.1,4,1209
CUST_04014,3,5.0,42,47
CUST_04015,3,74.72,26,1409
CUST_04016,16,43.56,23,1231
CUST_04017,5,49.53,6,1180
CUST_04018,10,74.14,5,1248
CUST_04019,19,24.25,45,1167
CUST_04020,4,54.35,60,1442
CUST_04021,19,37.25,32,1134
CUST_04022,11,35.4,57,1853
CUST_04023,2,20.7,48,874
CUST_04024,10,81.64,16,1897
CUST_04025,11,30.61,45,1488
CUST_04026,16,57.49,41,131
CUST_04027,19,5.0,29,624
CUST_04028,11,69.5,7,1859
CUST_04029,14,66.31,39,1970
CUST_04030,2,42.44,45,600
CUST_04031,5,34.33,6,672
CUST_04032,5,50.0,5,333
CUST_04033,19,97.22,3,1943
CUST_04034,12,5.0,0,1098
CUST_04035,18,59.55,14,1816
CUST_04036,4,17.21,30,1435
CUST_04037,17,39.5,24,1542
CUST_04038,10,33.8,46,1648
CUST_04039,6,29.29,32,35
CUST_04040,14,39.74,51,777
CUST_04041,11,11.65,34,1648
CUST_04042,11,65.73,54,1827
CUST_04043,18,5.0,4,222
CUST_04044,18,53.49,4,1746
CUST_04045,11,31.84,35,529
CUST_04046,12,10.73,16,240
CUST_04047,5,45.06,52,133
CUST_04048,9,5.0,51,1755
CUST_04049,9,40.99,13,390
CUST_04050,10,5.0,57,101
CUST_04051,19,51.53,28,1675
CUST_04052,1,16.89,7,680
CUST_04053,7,28.73,33,497
CUST_04054,4,47.35,39,510
CUST_04055,1,20.69,0,702
CUST_04056,15,38.55,28,993
CUST_04057,8,5.0,35,1560
CUST_04058,12,55.77,50,2000
CUST_04059,18,84.12,36,948
CUST_04060,15,109.81,28,1568
CUST_04061,17,42.28,4,1366
CUST_04062,14,59.71,52,840
CUST_04063,14,5.0,31,5
CUST_04064,18,77.57,59,957
CUST_04065,18,59.41,51,193
CUST_04066,16,27.9,23,741
CUST_04067,1,70.93,18,1160
CUST_04068,11,33.64,11,1858
CUST_04069,15,28.55,51,911
CUST_04070,12,51.88,0,472
CUST_04071,8,13.42,6,215
CUST_04072,6,65.54,16,1372
CUST_04073,3,13.6,33,875
CUST_04074,13,13.75,42,1206
CUST_04075,13,17.26,6,1191
CUST_04076,2,58.99,16,1817
CUST_04077,5,24.58,58,37
CUST_04078,17,6.3,2,1698
CUST_04079,6,24.86,28,470
CUST_04080,2,39.2,21,451
CUST_04081,4,10.48,37,1978
CUST_04082,11,11.21,53,1513
CUST_04083,8,92.78,42,1165
CUST_04084,12,18.49,28,1012
CUST_04085,8,31.92,49,1783
CUST_04086,11,30.82,49,1966
CUST_04087,8,29.47,53,102
CUST_04088,8,55.53,41,1734
CUST_04089,17,63.7,4,1735
CUST_04090,16,32.35,29,41
CUST_04091,14,9.09,22,946
CUST_04092,11,71.86,54,1170
CUST_04093,7,37.62,20,65
CUST_04094,16,83.26,55,942
CUST_04095,13,5.0,25,192
CUST_04096,15,44.89,53,1321
CUST_04097,16,87.97,46,1061
CUST_04098,9,31.17,20,501
CUST_04099,3,34.36,19,1676
CUST_04100,19,47.39,22,1641
CUST_04101,5,26.03,3,1451
CUST_04102,10,32.2,20,663
CUST_04103,17,31.55,20,351
CUST_04104,15,24.31,0,1949
CUST_04105,8,70.72,14,325
CUST_04106,15,51.53,16,1061
CUST_04107,14,46.27,50,1120
CUST_04108,7,60.21,13,107
CUST_04109,12,33.39,58,630
CUST_04110,17,20.64,18,150
CUST_04111,17,24.93,49,1097
CUST_04112,10,40.04,59,1080
CUST_04113,19,13.52,33,877
CUST_04114,14,27.49,5,334
CUST_04115,11,27.1,44,1275
CUST_04116,2,93.11,48,1942
CUST_04117,18,5.0,5,803
CUST_04118,7,35.51,52,1848
CUST_04119,12,83.14,53,766
CUST_04120,2,43.05,4,1277
CUST_04121,18,58.84,6,1408
CUST_04122,6,42.5,32,1479
CUST_04123,10,23.32,12,258
CUST_04124,15,5.0,50,781
CUST_04125,5,45.14,53,1488
CUST_04126,3,20.61,0,33
CUST_04127,5,19.99,12,1518
CUST_04128,8,27.53,42,325
CUST_04129,8,83.62,26,836
CUST_04130,8,100.12,6,1261
CUST_04131,12,45.43,51,690
CUST_04132,8,28.38,2,1639
CUST_04133,11,10.57,57,1564
CUST_04134,14,51.71,24,738
CUST_04135,8,84.57,32,1489
CUST_04136,10,33.82,39,743
CUST_04137,7,5.0,16,1327
CUST_04138,17,56.75,44,1885
CUST_04139,4,64.63,13,846
CUST_04140,13,5.0,36,116
CUST_04141,4,44.41,57,1230
CUST_04142,5,51.28,55,1935
CUST_04143,4,38.17,53,1720
CUST_04144,18,20.23,22,1504
CUST_04145,6,65.4,58,649
CUST_04146,2,29.92,23,402
CUST_04147,11,5.0,28,996
CUST_04148,14,5.0,37,1858
CUST_04149,5,71.52,58,1699
CUST_04150,6,55.42,53,1923
CUST_04151,10,42.2,26,1610
CUST_04152,8,28.99,37,232
CUST_04153,14,26.78,52,928
CUST_04154,3,13.11,39,1307
CUST_04155,12,29.21,44,479
CUST_04156,16,5.0,49,1912
CUST_04157,17,21.6,22,1790
CUST_04158,1,32.23,30,975
CUST_04159,10,55.25,35,8
CUST_04160,10,39.0,16,714
CUST_04161,2,59.87,60,1925
CUST_04162,9,73.73,36,378
CUST_04163,13,66.45,2,1840
CUST_04164,16,51.76,35,1626
CUST_04165,18,40.3,54,380
CUST_04166,19,15.48,4,843
CUST_04167,12,58.5,45,1685
CUST_04168,8,81.99,14,359
CUST_04169,17,48.55,51,175
CUST_04170,15,87.93,48,484
CUST_04171,10,5.0,5,1428
CUST_04172,15,11.15,58,32
CUST_04173,15,61.38,9,1488
CUST_04174,7,46.61,53,695
CUST_04175,13,72.84,31,156
CUST_04176,17,39.61,22,564
CUST_04177,9,18.3,47,1831
CUST_04178,8,34.66,16,201
CUST_04179,18,5.0,45,1809
CUST_04180,13,11.79,19,1198
CUST_04181,16,64.31,43,1267
CUST_04182,9,61.82,40,1292
CUST_04183,12,49.08,14,922
CUST_04184,12,5.0,43,1469
CUST_04185,6,31.04,45,73
CUST_04186,19,9.38,57,95
CUST_04187,7,69.41,21,1896
CUST_04188,3,25.41,49,172
CUST_04189,16,12.86,51,1922
CUST_04190,18,40.74,5,1429
CUST_04191,16,24.0,3,154
CUST_04192,7,77.09,57,1206
CUST_04193,4,21.63,22,1346
CUST_04194,8,5.02,43,288
CUST_04195,13,5.0,44,257
CUST_04196,13,39.23,18,1610
CUST_04197,17,25.95,53,173
CUST_04198,17,5.0,44,329
CUST_04199,5,69.73,30,1254
CUST_04200,6,56.68,43,758
CUST_04201,19,39.29,51,1019
CUST_04202,13,74.11,2,160
CUST_04203,14,56.56,27,185
CUST_04204,4,19.43,2,1926
CUST_04205,7,14.02,13,142
CUST_04206,8,60.45,17,1305
CUST_04207,13,49.91,26,906
CUST_04208,6,44.24,50,639
CUST_04209,6,18.84,60,1701
CUST_04210,3,55.2,59,26
CUST_04211,3,21.11,9,1269
CUST_04212,13,37.45,48,1510
CUST_04213,2,76.17,14,1670
CUST_04214,16,23.48,18,1920
CUST_04215,6,5.0,8,201
CUST_04216,8,13.69,3,1044
CUST_04217,8,64.86,14,1614
CUST_04218,6,46.37,50,669
CUST_04219,14,36.78,47,1117
CUST_04220,3,27.27,7,1031
CUST_04221,10,52.13,48,471
CUST_04222,3,18.77,52,1362
CUST_04223,12,47.64,0,258
CUST_04224,17,21.72,6,54
CUST_04225,5,17.56,52,910
CUST_04226,9,24.06,30,1571
CUST_04227,7,30.61,17,1029
CUST_04228,4,38.78,11,1400
CUST_04229,13,45.89,47,553
CUST_04230,13,5.0,29,1073
CUST_04231,10,19.81,32,111
CUST_04232,18,30.21,58,145
CUST_04233,17,77.63,46,229
CUST_04234,13,13.0,6,1746
CUST_04235,17,44.07,27,496
CUST_04236,4,77.38,48,1329
CUST_04237,1,7.18,2,1565
CUST_04238,1,49.85,42,460
CUST_04239,15,19.94,5,806
CUST_04240,13,27.38,30,1651
CUST_04241,17,19.92,37,1931
CUST_04242,8,21.7,14,225
CUST_04243,18,108.05,6,58
CUST_04244,13,61.11,42,1099
CUST_04245,14,67.54,29,427
CUST_04246,8,52.3,26,727
CUST_04247,8,5.0,16,1155
CUST_04248,15,49.87,54,931
CUST_04249,13,66.82,17,497
CUST_04250,7,18.67,21,815
CUST_04251,5,64.13,60,909
CUST_04252,17,57.61,55,1616
CUST_04253,16,86.3,60,1328
CUST_04254,2,29.56,52,66
CUST_04255,18,12.56,25,229
CUST_04256,17,30.96,50,982
CUST_04257,7,75.89,26,332
CUST_04258,13,5.0,39,1928
CUST_04259,18,5.0,23,276
CUST_04260,14,42.23,51,1896
CUST_04261,18,28.94,7,1607
CUST_04262,13,40.19,20,720
CUST_04263,11,63.63,28,1807
CUST_04264,16,26.19,42,143
CUST_04265,17,5.0,20,1274
CUST_04266,8,91.11,2,1819
CUST_04267,19,15.07,30,690
CUST_04268,15,13.52,54,1975
CUST_04269,9,67.59,26,1103
CUST_04270,10,30.39,45,56
CUST_04271,12,38.42,26,1389
CUST_04272,1,52.07,8,307
CUST_04273,9,67.09,56,173
CUST_04274,15,31.66,32,1485
CUST_04275,1,78.0,32,749
CUST_04276,12,5.0,25,1003
CUST_04277,3,58.99,27,677
CUST_04278,11,19.01,43,1619
CUST_04279,2,74.31,42,1516
CUST_04280,16,43.55,30,559
CUST_04281,9,23.18,52,1662
CUST_04282,15,56.57,0,1704
CUST_04283,12,62.33,19,1889
CUST_04284,1,56.05,11,1397
CUST_04285,13,14.26,16,1978
CUST_04286,14,27.9,14,348
CUST_04287,8,39.9,33,1090
CUST_04288,8,38.97,49,329
CUST_04289,12,58.74,15,1875
CUST_04290,1,5.0,3,193
CUST_04291,11,48.36,7,1178
CUST_04292,8,32.75,33,1183
CUST_04293,10,19.04,45,1719
CUST_04294,19,21.44,24,265
CUST_04295,11,34.64,14,167
CUST_04296,7,5.0,27,144
CUST_04297,11,22.47,8,185
CUST_04298,17,18.1,1,885
CUST_04299,1,53.32,16,864
CUST_04300,8,19.86,57,773
CUST_04301,6,34.62,9,1446
CUST_04302,18,78.56,8,1006
CUST_04303,6,64.86,30,785
CUST_04304,5,62.56,1,456
CUST_04305,13,27.5,23,1863
CUST_04306,19,53.58,18,344
CUST_04307,8,34.15,16,734
CUST_04308,9,35.1,42,553
CUST_04309,17,50.24,48,1020
CUST_04310,3,25.08,9,1539
CUST_04311,19,77.33,49,787
CUST_04312,11,36.0,54,1819
CUST_04313,17,55.46,27,935
CUST_04314,19,76.39,37,704
CUST_04315,2,65.79,47,1127
CUST_04316,8,5.0,27,246
CUST_04317,19,51.12,58,811
CUST_04318,7,61.27,49,1046
CUST_04319,17,62.3,51,952
CUST_04320,6,12.17,49,814
CUST_04321,19,23.57,0,1548
CUST_04322,6,64.86,59,143
CUST_04323,2,20.96,2,729
CUST_04324,6,32.51,14,1718
CUST_04325,5,79.4,51,862
CUST_04326,19,38.81,9,1777
CUST_04327,4,21.83,20,1216
CUST_04328,17,18.06,36,464
CUST_04329,11,48.32,14,1807
CUST_04330,4,6.67,22,374
CUST_04331,13,33.82,13,676
CUST_04332,17,48.33,14,691
CUST_04333,9,72.48,9,628
CUST_04334,4,56.69,55,1289
CUST_04335,14,22.15,8,1401
CUST_04336,19,69.46,43,1573
CUST_04337,3,32.51,38,555
CUST_04338,14,9.11,4,862
CUST_04339,8,35.7,24,73
CUST_04340,1,75.95,55,437
CUST_04341,10,44.13,41,880
CUST_04342,18,40.31,56,225
CUST_04343,16,80.93,25,1842
CUST_04344,8,5.0,7,307
CUST_04345,1,7.86,21,965
CUST_04346,12,5.0,51,347
CUST_04347,8,49.32,24,475
CUST_04348,16,44.16,47,1338
CUST_04349,18,78.57,11,524
CUST_04350,4,46.09,8,1448
CUST_04351,6,29.9,9,523
CUST_04352,12,40.04,47,561
CUST_04353,9,42.94,9,1848
CUST_04354,15,5.0,8,1969
CUST_04355,16,107.76,25,1272
CUST_04356,12,53.0,34,1654
CUST_04357,14,45.25,26,568
CUST_04358,13,55.38,59,1205
CUST_04359,2,57.74,30,1985
CUST_04360,3,36.49,18,1799
CUST_04361,10,24.22,42,105
CUST_04362,9,54.99,37,190
CUST_04363,8,49.64,5,1160
CUST_04364,10,19.75,14,699
CUST_04365,19,75.48,28,1143
CUST_04366,3,47.33,46,1777
CUST_04367,5,58.25,44,830
CUST_04368,3,74.8,53,71
CUST_04369,16,40.55,4,754
CUST_04370,17,47.92,13,1154
CUST_04371,15,60.25,52,456
CUST_04372,3,21.88,1,1804
CUST_04373,12,41.35,22,904
CUST_04374,9,43.14,43,478
CUST_04375,12,16.1,51,51
CUST_04376,15,97.94,45,1003
CUST_04377,2,5.0,18,573
CUST_04378,18,7.55,23,1142
CUST_04379,12,72.86,19,1900
CUST_04380,4,57.83,46,1287
CUST_04381,16,14.35,26,1262
CUST_04382,16,55.18,51,1374
CUST_04383,1,76.7,23,892
CUST_04384,2,39.24,16,254
CUST_04385,3,104.97,24,684
CUST_04386,17,5.0,45,1332
CUST_04387,1,57.35,54,1772
CUST_04388,6,69.16,30,1854
CUST_04389,15,62.28,27,1630
CUST_04390,14,34.89,49,1872
CUST_04391,15,32.74,58,1518
CUST_04392,14,51.1,27,56
CUST_04393,5,60.39,21,949
CUST_04394,6,55.06,55,1426
CUST_04395,17,66.0,58,1090
CUST_04396,11,14.53,4,1069
CUST_04397,16,34.31,53,605
CUST_04398,12,16.5,43,1673
CUST_04399,15,30.35,41,368
CUST_04400,4,65.38,7,1628
CUST_04401,18,42.7,60,231
CUST_04402,3,105.17,37,1425
CUST_04403,8,44.84,27,907
CUST_04404,3,41.49,56,1584
CUST_04405,8,42.65,46,1046
CUST_04406,18,24.05,11,573
CUST_04407,10,38.55,56,1290
CUST_04408,17,68.19,24,840
CUST_04409,8,42.85,37,117
CUST_04410,11,20.16,43,1975
CUST_04411,5,16.87,14,1623
CUST_04412,13,28.74,43,1624
CUST_04413,5,41.85,40,1078
CUST_04414,13,69.84,50,1176
CUST_04415,6,6.49,52,1262
CUST_04416,5,32.0,33,1288
CUST_04417,9,43.61,59,267
CUST_04418,16,5.0,44,1930
CUST_04419,2,19.16,12,112
CUST_04420,1,23.0,7,165
CUST_04421,8,20.1,58,667
CUST_04422,19,44.8,12,1031
CUST_04423,11,35.99,35,713
CUST_04424,12,26.12,5,1240
CUST_04425,12,50.7,37,430
CUST_04426,7,83.08,31,1315
CUST_04427,13,80.98,20,892
CUST_04428,8,5.0,43,1073
CUST_04429,9,54.43,43,106
CUST_04430,7,35.55,48,1032
CUST_04431,15,43.88,58,744
CUST_04432,2,30.04,6,699
CUST_04433,12,42.94,25,1479
CUST_04434,1,43.79,14,322
CUST_04435,8,25.53,55,308
CUST_04436,5,17.59,48,849
CUST_04437,15,28.78,41,621
CUST_04438,1,45.86,22,994
CUST_04439,1,54.97,51,144
CUST_04440,10,61.33,37,739
CUST_04441,10,27.65,40,820
CUST_04442,15,47.1,14,411
CUST_04443,17,64.06,47,113
CUST_04444,6,69.14,52,574
CUST_04445,3,38.53,39,398
CUST_04446,13,34.48,15,1298
CUST_04447,16,44.78,31,123
CUST_04448,8,11.26,36,85
CUST_04449,15,35.16,17,1605
CUST_04450,17,58.61,19,46
CUST_04451,17,56.05,45,1734
CUST_04452,13,33.24,1,1899
CUST_04453,17,45.44,54,943
CUST_04454,6,19.38,22,1224
CUST_04455,17,57.59,29,1299
CUST_04456,16,38.05,2,1572
CUST_04457,14,33.1,45,1738
CUST_04458,13,30.96,60,1153
CUST_04459,6,38.43,38,1471
CUST_04460,3,28.8,46,803
CUST_04461,14,56.45,48,388
CUST_04462,14,30.12,0,575
CUST_04463,15,79.82,40,1286
CUST_04464,8,76.63,21,1989
CUST_04465,15,17.71,28,631
CUST_04466,13,41.74,13,1301
CUST_04467,17,23.73,47,713
CUST_04468,3,31.83,27,1069
CUST_04469,6,90.06,20,1191
CUST_04470,5,32.31,44,1468
CUST_04471,17,49.01,31,621
CUST_04472,2,53.53,5,45
CUST_04473,15,14.98,53,723
CUST_04474,5,18.62,0,539
CUST_04475,6,9.85,20,86
CUST_04476,6,17.85,56,802
CUST_04477,18,5.0,3,1408
CUST_04478,18,53.61,2,1692
CUST_04479,4,91.35,48,264
CUST_04480,17,43.7,29,1800
CUST_04481,14,5.0,30,1045
CUST_04482,14,23.93,33,1791
CUST_04483,13,28.53,18,702
CUST_04484,7,14.56,19,1473
CUST_04485,12,61.5,22,1999
CUST_04486,15,60.26,53,231
CUST_04487,19,11.11,58,185
CUST_04488,11,58.13,39,325
CUST_04489,15,78.17,24,1206
CUST_04490,12,87.56,14,396
CUST_04491,3,111.63,37,1504
CUST_04492,17,17.45,22,1426
CUST_04493,3,110.61,51,1486
CUST_04494,19,31.14,1,1440
CUST_04495,4,25.19,56,1225
CUST_04496,3,48.18,56,1088
CUST_04497,16,25.45,14,955
CUST_04498,12,49.98,51,1931
CUST_04499,8,7.0,43,554
CUST_04500,17,34.03,34,732
CUST_04501,7,72.14,9,1040
CUST_04502,11,38.57,13,1859
CUST_04503,18,43.54,26,796
CUST_04504,1,51.88,53,1206
CUST_04505,3,69.27,13,390
CUST_04506,4,5.0,34,43
CUST_04507,13,54.61,32,1996
CUST_04508,6,33.3,51,900
CUST_04509,14,44.17,0,1723
CUST_04510,5,66.5,33,1925
CUST_04511,16,10.15,18,481
CUST_04512,15,14.68,23,1286
CUST_04513,15,5.0,41,1197
CUST_04514,4,26.27,3,1464
CUST_04515,8,73.26,35,565
CUST_04516,16,36.99,12,219
CUST_04517,16,6.5,57,1581
CUST_04518,4,27.86,31,1417
CUST_04519,13,5.0,8,771
CUST_04520,13,11.87,38,1218
CUST_04521,2,49.72,15,408
CUST_04522,3,10.65,49,470
CUST_04523,8,67.82,2,1370
CUST_04524,15,38.22,51,1485
CUST_04525,11,42.14,19,1084
CUST_04526,9,33.04,9,165
CUST_04527,7,59.32,55,671
CUST_04528,13,59.58,57,1174
CUST_04529,2,48.38,57,110
CUST_04530,8,54.12,21,1511
CUST_04531,7,34.7,47,548
CUST_04532,12,53.56,2,1026
CUST_04533,19,31.55,10,1506
CUST_04534,7,40.06,24,1036
CUST_04535,10,33.13,41,1185
CUST_04536,16,28.57,47,343
CUST_04537,3,22.77,7,1472
CUST_04538,10,51.69,8,331
CUST_04539,6,72.77,14,263
CUST_04540,18,69.28,31,82
CUST_04541,18,8.59,52,776
CUST_04542,5,72.23,2,923
CUST_04543,7,32.05,3,333
CUST_04544,2,55.02,29,1403
CUST_04545,11,17.34,12,1242
CUST_04546,13,43.55,43,657
CUST_04547,5,47.84,20,1833
CUST_04548,6,5.0,40,1832
CUST_04549,14,55.21,56,453
CUST_04550,12,73.65,45,672
CUST_04551,4,35.63,18,740
CUST_04552,6,74.0,38,1769
CUST_04553,10,35.26,47,1112
CUST_04554,18,61.24,21,332
CUST_04555,15,5.0,19,309
CUST_04556,8,100.47,36,726
CUST_04557,9,77.39,30,1443
CUST_04558,5,32.88,9,1632
CUST_04559,10,5.0,17,1748
CUST_04560,6,47.2,42,353
CUST_04561,16,5.0,38,823
CUST_04562,3,51.12,45,1123
CUST_04563,10,50.29,19,144
CUST_04564,11,16.46,17,1033
CUST_04565,11,68.02,10,1067
CUST_04566,17,60.14,21,1786
CUST_04567,4,64.4,58,1409
CUST_04568,4,40.22,43,1762
CUST_04569,17,5.0,17,909
CUST_04570,9,64.45,57,760
CUST_04571,19,33.24,33,494
CUST_04572,5,5.26,22,1516
CUST_04573,6,73.8,0,1192
CUST_04574,3,92.49,54,641
CUST_04575,1,38.97,9,530
CUST_04576,16,93.98,52,1359
CUST_04577,11,42.28,0,1770
CUST_04578,13,30.49,37,1880
CUST_04579,10,24.24,38,512
CUST_04580,3,80.93,48,129
CUST_04581,9,20.5,8,1007
CUST_04582,12,58.38,30,1562
CUST_04583,14,26.02,6,1537
CUST_04584,1,28.49,16,1273
CUST_04585,18,65.76,34,733
CUST_04586,17,30.5,47,946
CUST_04587,9,29.88,36,1161
CUST_04588,9,68.32,51,1298
CUST_04589,10,79.93,17,1001
CUST_04590,19,56.12,32,463
CUST_04591,15,23.63,3,140
CUST_04592,5,27.23,22,1967
CUST_04593,15,42.0,10,1279
CUST_04594,2,48.02,51,881
CUST_04595,13,15.3,8,1847
CUST_04596,16,58.08,29,455
CUST_04597,15,42.14,7,1975
CUST_04598,10,5.0,39,433
CUST_04599,14,16.78,4,1630
CUST_04600,10,27.4,11,172
CUST_04601,14,38.18,0,472
CUST_04602,9,87.23,14,1978
CUST_04603,14,45.95,24,1446
CUST_04604,3,18.98,17,1019
CUST_04605,16,45.52,37,916
CUST_04606,2,31.2,41,438
CUST_04607,10,48.12,45,1015
CUST_04608,3,54.51,52,1080
CUST_04609,11,70.23,25,497
CUST_04610,11,39.39,60,1637
CUST_04611,13,80.97,39,168
CUST_04612,7,62.7,58,988
CUST_04613,17,22.31,2,1605
CUST_04614,2,95.25,53,1873
CUST_04615,12,48.17,21,560
CUST_04616,10,19.12,25,427
CUST_04617,18,81.32,18,418
CUST_04618,11,91.94,43,1370
CUST_04619,16,39.17,43,1540
CUST_04620,17,27.41,46,454
CUST_04621,19,35.69,59,713
CUST_04622,18,57.87,38,201
CUST_04623,3,71.95,58,178
CUST_04624,16,54.26,35,56
CUST_04625,6,42.54,20,1721
CUST_04626,12,77.45,40,1627
CUST_04627,11,32.18,53,1827
CUST_04628,15,65.77,47,1929
CUST_04629,15,32.8,25,945
CUST_04630,16,50.78,12,500
CUST_04631,10,37.16,35,738
CUST_04632,12,38.6,23,1956
CUST_04633,13,30.57,40,111
CUST_04634,4,73.62,25,1171
CUST_04635,7,21.68,20,1804
CUST_04636,2,21.49,17,714
CUST_04637,15,93.02,14,1401
CUST_04638,8,64.45,14,876
CUST_04639,7,5.0,5,1938
CUST_04640,15,25.87,42,1371
CUST_04641,14,5.0,30,1381
CUST_04642,8,16.23,27,1079
CUST_04643,12,5.0,7,812
CUST_04644,13,36.58,28,1339
CUST_04645,11,11.45,20,963
CUST_04646,17,41.5,16,1208
CUST_04647,17,5.0,55,1077
CUST_04648,4,42.07,56,36
CUST_04649,8,29.63,48,1746
CUST_04650,5,77.55,23,1828
CUST_04651,16,75.28,57,1012
CUST_04652,4,59.63,59,1293
CUST_04653,15,31.83,49,862
CUST_04654,12,89.63,35,731
CUST_04655,5,5.0,60,1531
CUST_04656,16,5.0,30,1251
CUST_04657,14,37.91,46,1451
CUST_04658,10,96.35,33,1893
CUST_04659,7,34.94,1,1746
CUST_04660,13,35.42,41,809
CUST_04661,5,5.0,2,1024
CUST_04662,3,63.65,29,22
CUST_04663,15,63.83,7,1526
CUST_04664,4,59.73,51,1471
CUST_04665,15,24.27,6,795
CUST_04666,14,22.33,11,495
CUST_04667,19,7.67,57,899
CUST_04668,13,42.1,18,424
CUST_04669,10,12.99,25,699
CUST_04670,5,10.56,27,17
CUST_04671,6,29.41,14,1982
CUST_04672,4,27.77,13,1468
CUST_04673,2,26.55,47,1584
CUST_04674,16,51.66,60,1582
CUST_04675,18,41.98,58,626
CUST_04676,5,32.8,13,1062
CUST_04677,4,44.58,2,1752
CUST_04678,13,15.21,49,1233
CUST_04679,19,42.63,28,1797
CUST_04680,2,43.77,59,210
CUST_04681,13,5.0,53,564
CUST_04682,11,64.89,5,971
CUST_04683,4,17.96,48,1304
CUST_04684,15,42.26,22,1890
CUST_04685,4,69.11,27,1856
CUST_04686,9,63.14,13,132
CUST_04687,7,40.86,13,448
CUST_04688,19,30.94,19,263
CUST_04689,19,63.69,12,1830
CUST_04690,6,56.87,26,110
CUST_04691,6,24.54,59,1578
CUST_04692,15,20.13,34,849
CUST_04693,15,5.0,44,1261
CUST_04694,9,43.85,60,1914
CUST_04695,4,37.93,55,1480
CUST_04696,18,68.4,1,900
CUST_04697,18,48.98,40,758
CUST_04698,5,73.36,44,1539
CUST_04699,11,22.57,39,1899
CUST_04700,5,68.45,47,860
CUST_04701,4,26.78,23,896
CUST_04702,12,59.44,28,861
CUST_04703,2,5.0,2,1847
CUST_04704,13,45.88,44,1196
CUST_04705,10,5.0,3,192
CUST_04706,9,33.32,49,514
CUST_04707,10,51.01,1,789
CUST_04708,7,26.98,19,967
CUST_04709,4,13.74,53,1591
CUST_04710,19,61.15,52,1809
CUST_04711,10,37.41,14,1432
CUST_04712,3,27.76,48,1711
CUST_04713,19,41.05,31,1651
CUST_04714,2,105.92,60,83
CUST_04715,10,68.84,41,1694
CUST_04716,2,69.06,0,797
CUST_04717,2,50.89,37,79
CUST_04718,17,44.16,34,1601
CUST_04719,16,5.0,50,1232
CUST_04720,16,23.03,6,521
CUST_04721,14,27.99,44,1222
CUST_04722,7,5.0,12,1594
CUST_04723,11,11.06,48,233
CUST_04724,1,5.0,0,1842
CUST_04725,11,39.04,13,243
CUST_04726,4,60.47,28,1914
CUST_04727,7,67.67,57,1416
CUST_04728,15,50.37,2,1589
CUST_04729,18,15.92,45,1469
CUST_04730,12,5.0,23,848
CUST_04731,17,5.0,0,392
CUST_04732,1,8.28,47,8
CUST_04733,11,17.78,9,612
CUST_04734,1,36.01,12,1943
CUST_04735,15,14.65,35,806
CUST_04736,10,48.47,8,714
CUST_04737,7,34.19,13,1927
CUST_04738,2,40.26,35,1176
CUST_04739,10,68.51,9,109
CUST_04740,4,10.49,39,833
CUST_04741,12,50.47,22,265
CUST_04742,19,39.65,34,1396
CUST_04743,11,31.66,54,1175
CUST_04744,8,62.13,6,975
CUST_04745,18,61.98,41,1618
CUST_04746,11,16.34,34,954
CUST_04747,11,35.45,1,1438
CUST_04748,13,47.03,14,906
CUST_04749,3,33.17,8,1669
CUST_04750,12,54.63,46,1349
CUST_04751,3,47.03,16,671
CUST_04752,10,85.81,38,1574
CUST_04753,17,5.0,51,175
CUST_04754,2,36.94,17,524
CUST_04755,17,17.29,14,1338
CUST_04756,16,55.1,17,1090
CUST_04757,2,5.0,23,951
CUST_04758,6,48.66,22,1783
CUST_04759,10,24.25,11,1576
CUST_04760,10,21.65,22,1207
CUST_04761,8,5.0,20,1058
CUST_04762,1,28.37,25,1957
CUST_04763,13,67.11,7,504
CUST_04764,9,39.37,29,848
CUST_04765,10,55.69,33,962
CUST_04766,15,81.62,1,1825
CUST_04767,5,46.59,4,1099
CUST_04768,16,26.03,30,471
CUST_04769,13,51.68,32,1605
CUST_04770,18,26.39,53,1769
CUST_04771,11,27.39,3,522
CUST_04772,9,5.0,5,879
CUST_04773,16,63.16,22,1306
CUST_04774,2,30.35,44,1839
CUST_04775,2,44.55,18,1559
CUST_04776,12,14.1,42,273
CUST_04777,8,50.9,44,1562
CUST_04778,9,20.95,7,53
CUST_04779,12,36.46,38,1078
CUST_04780,9,61.95,12,887
CUST_04781,10,59.77,0,744
CUST_04782,2,39.45,5,276
CUST_04783,16,5.0,6,1466
